20000 -> {
166, 5, 97, 115, 597, 535, 726, 721, 217, 346,
70, 128, 595, 381, 508, 349, 294, 119, 103, 995,
946, 511, 135, 141, 961, 811, 312, 414, 743, 567,
188, 827, 62, 425, 582, 556, 351, 803, 516, 126,
560, 672, 12, 212, 74, 195, 187, 584, 130, 252,
217, 172, 243, 284, 305, 110, 354, 147, 280, 700,
314, 784, 156, 939, 873, 185, 319, 191, 379, 147,
603, 286, 941, 828, 168, 221, 452, 527, 501, 640,
695, 697, 764, 788, 714, 610, 512, 703, 45, 13,
619, 618, 221, 155, 947, 485, 833, 548, 636, 68,
495, 168, 613, 129, 840, 30, 244, 90, 809, 27,
698, 893, 212, 45, 623, 161, 894, 304, 821, 310,
354, 337, 272, 528, 342, 697, 473, 992, 853, 204,
503, 780, 189, 970, 655, 208, 721, 382, 421, 604,
593, 309, 820, 951, 584, 10, 314, 621, 615, 992,
392, 718, 121, 166, 56, 103, 927, 162, 367, 380,
60, 655, 990, 926, 475, 161, 635, 305, 496, 107,
989, 554, 316, 31, 929, 351, 933, 190, 534, 343,
613, 32, 872, 636, 562, 366, 267, 790, 518, 805,
589, 34, 568, 294, 113, 722, 435, 317, 177, 599,
757, 14, 876, 44, 90, 47, 345, 789, 826, 538,
851, 47, 385, 985, 933, 474, 181, 991, 0, 581,
797, 852, 354, 729, 936, 169, 993, 928, 820, 285,
769, 959, 848, 567, 186, 258, 860, 950, 413, 119,
47, 357, 240, 998, 329, 682, 40, 567, 162, 146,
63, 85, 203, 797, 135, 937, 172, 144, 461, 313,
141, 882, 81, 955, 561, 582, 894, 389, 400, 371,
501, 199, 364, 609, 550, 539, 142, 461, 913, 947,
138, 822, 905, 380, 848, 105, 731, 826, 500, 202,
455, 493, 280, 196, 884, 778, 905, 995, 384, 476,
319, 144, 536, 740, 225, 836, 804, 791, 353, 625,
527, 39, 955, 669, 846, 933, 604, 744, 127, 957,
896, 216, 548, 626, 180, 747, 432, 620, 334, 94,
217, 103, 58, 371, 166, 687, 62, 471, 435, 952,
856, 981, 187, 730, 214, 149, 614, 677, 247, 954,
171, 121, 712, 179, 494, 186, 921, 863, 238, 298,
753, 54, 57, 399, 423, 357, 601, 374, 987, 298,
747, 232, 612, 74, 684, 301, 428, 616, 879, 702,
81, 638, 198, 735, 588, 432, 685, 420, 343, 839,
373, 91, 587, 404, 743, 803, 288, 446, 534, 835,
97, 221, 219, 223, 414, 952, 67, 494, 91, 308,
884, 567, 778, 277, 264, 677, 845, 442, 153, 425,
190, 940, 165, 439, 634, 328, 756, 67, 587, 950,
992, 30, 470, 32, 435, 987, 885, 630, 176, 983,
149, 513, 579, 681, 74, 552, 58, 990, 785, 792,
336, 71, 502, 470, 200, 479, 752, 290, 983, 720,
626, 916, 485, 846, 99, 106, 693, 438, 784, 398,
642, 599, 760, 481, 788, 226, 841, 876, 452, 175,
625, 417, 317, 545, 688, 933, 388, 506, 404, 481,
185, 369, 540, 665, 13, 635, 961, 477, 854, 799,
633, 510, 354, 871, 302, 275, 745, 236, 711, 940,
109, 130, 566, 678, 350, 572, 450, 337, 129, 512,
109, 606, 65, 934, 528, 718, 441, 605, 246, 991,
265, 839, 87, 495, 223, 486, 598, 310, 551, 751,
989, 631, 254, 678, 558, 215, 28, 194, 93, 962,
312, 418, 533, 330, 664, 880, 160, 865, 817, 965,
364, 153, 372, 101, 866, 81, 418, 596, 456, 891,
25, 122, 969, 876, 599, 875, 467, 860, 654, 530,
