50000 -> {
258, 49, 774, 528, 493, 180, 571, 62, 790, 40,
929, 361, 892, 158, 296, 296, 302, 737, 595, 558,
668, 225, 566, 942, 861, 545, 127, 981, 634, 525,
911, 832, 915, 664, 736, 240, 376, 429, 656, 739,
339, 36, 271, 277, 428, 183, 910, 743, 189, 621,
640, 430, 920, 39, 549, 223, 709, 450, 693, 602,
88, 628, 562, 884, 275, 250, 993, 890, 816, 209,
923, 938, 57, 692, 126, 644, 259, 542, 425, 90,
160, 744, 737, 684, 884, 557, 525, 606, 547, 499,
416, 222, 57, 117, 288, 265, 690, 103, 779, 669,
195, 490, 194, 148, 600, 697, 232, 215, 320, 155,
348, 249, 901, 538, 244, 894, 473, 306, 101, 620,
446, 134, 313, 57, 84, 624, 529, 77, 880, 791,
651, 929, 650, 590, 933, 704, 992, 939, 115, 669,
762, 293, 589, 677, 398, 938, 852, 958, 509, 935,
366, 105, 613, 225, 120, 252, 928, 60, 900, 434,
165, 82, 356, 183, 998, 950, 13, 183, 322, 810,
255, 382, 187, 814, 164, 446, 2, 81, 735, 540,
569, 444, 439, 211, 554, 149, 132, 878, 263, 994,
890, 760, 394, 16, 267, 174, 37, 130, 410, 775,
44, 901, 229, 891, 642, 228, 570, 866, 129, 911,
94, 926, 678, 185, 457, 868, 372, 786, 670, 703,
48, 114, 162, 326, 317, 904, 483, 270, 17, 810,
43, 450, 911, 382, 868, 891, 927, 400, 871, 331,
795, 804, 920, 102, 307, 398, 124, 83, 771, 520,
309, 655, 387, 460, 21, 644, 447, 723, 586, 72,
168, 558, 705, 720, 44, 83, 494, 78, 753, 545,
74, 544, 848, 407, 230, 980, 143, 211, 551, 641,
519, 935, 418, 591, 136, 192, 642, 74, 737, 793,
488, 571, 404, 989, 363, 943, 625, 645, 984, 236,
818, 1, 595, 754, 968, 874, 295, 398, 628, 799,
794, 173, 216, 654, 853, 62, 599, 358, 378, 521,
593, 562, 126, 687, 852, 912, 626, 721, 440, 371,
244, 918, 801, 527, 188, 519, 435, 555, 180, 894,
345, 531, 14, 87, 830, 502, 29, 549, 760, 821,
221, 199, 633, 822, 924, 573, 624, 719, 973, 270,
871, 143, 666, 531, 294, 162, 82, 946, 361, 75,
204, 931, 630, 127, 547, 103, 625, 343, 386, 459,
123, 638, 570, 871, 0, 796, 329, 235, 512, 922,
61, 580, 832, 271, 970, 948, 410, 371, 848, 448,
154, 330, 480, 366, 35, 123, 600, 486, 233, 241,
621, 360, 872, 913, 697, 606, 901, 981, 118, 148,
60, 153, 186, 189, 906, 340, 827, 736, 403, 738,
228, 755, 127, 879, 608, 518, 792, 710, 790, 811,
351, 763, 454, 284, 639, 406, 820, 254, 914, 73,
786, 245, 724, 395, 283, 480, 669, 903, 5, 855,
50, 662, 606, 138, 886, 92, 515, 635, 117, 970,
140, 966, 41, 215, 628, 424, 41, 228, 488, 510,
214, 808, 854, 320, 712, 290, 696, 78, 369, 781,
761, 729, 807, 201, 775, 413, 104, 303, 849, 893,
442, 565, 83, 152, 897, 171, 680, 131, 140, 613,
968, 615, 273, 658, 402, 164, 912, 292, 179, 222,
782, 537, 375, 943, 579, 297, 935, 477, 358, 585,
820, 629, 879, 48, 155, 576, 413, 176, 634, 989,
985, 679, 625, 584, 931, 294, 997, 962, 196, 282,
121, 160, 52, 929, 150, 8, 788, 711, 389, 769,
982, 282, 658, 642, 292, 787, 603, 62, 615, 510,
72, 207, 769, 131, 6, 513, 860, 198, 999, 824,
884, 955, 789, 988, 387, 527, 415, 364, 236, 859,
