5000 -> {
938, 281, 789, 619, 473, 576, 462, 23, 286, 727,
655, 813, 970, 18, 153, 99, 578, 305, 25, 669,
60, 189, 673, 639, 561, 128, 273, 996, 364, 637,
730, 583, 929, 328, 892, 960, 521, 158, 897, 826,
77, 32, 401, 898, 689, 492, 727, 186, 715, 981,
123, 295, 204, 164, 962, 944, 583, 391, 899, 24,
111, 441, 139, 926, 790, 369, 748, 443, 19, 760,
457, 539, 115, 901, 5, 127, 283, 875, 269, 746,
381, 846, 179, 931, 290, 90, 212, 595, 175, 29,
740, 72, 594, 750, 129, 384, 575, 661, 549, 450,
398, 364, 312, 777, 439, 711, 157, 163, 881, 440,
923, 769, 487, 430, 32, 944, 797, 647, 969, 920,
777, 612, 285, 473, 605, 148, 298, 511, 516, 467,
15, 406, 187, 188, 845, 350, 426, 221, 608, 941,
635, 386, 50, 137, 50, 341, 121, 741, 765, 516,
224, 830, 6, 19, 316, 230, 191, 916, 768, 281,
950, 204, 307, 166, 401, 71, 191, 344, 395, 967,
942, 598, 24, 73, 688, 616, 261, 193, 952, 467,
188, 0, 416, 430, 582, 442, 218, 918, 425, 797,
801, 951, 157, 758, 807, 396, 849, 550, 632, 273,
539, 262, 110, 78, 712, 558, 631, 559, 185, 452,
396, 234, 919, 99, 507, 104, 704, 618, 208, 312,
403, 159, 415, 505, 520, 99, 572, 422, 827, 88,
967, 999, 458, 32, 826, 757, 461, 592, 349, 973,
62, 357, 389, 658, 769, 278, 600, 196, 373, 826,
332, 157, 243, 603, 72, 438, 832, 275, 187, 149,
958, 613, 908, 506, 391, 680, 241, 50, 516, 87,
300, 452, 539, 461, 699, 90, 103, 623, 783, 98,
301, 194, 7, 237, 860, 120, 686, 208, 828, 340,
370, 913, 355, 446, 687, 132, 987, 987, 499, 575,
920, 116, 387, 706, 600, 859, 694, 155, 548, 457,
128, 321, 839, 91, 946, 72, 652, 630, 152, 549,
349, 968, 371, 322, 153, 833, 680, 331, 533, 747,
648, 218, 966, 214, 730, 336, 710, 495, 574, 446,
518, 721, 619, 803, 979, 500, 460, 382, 812, 749,
582, 390, 642, 303, 573, 951, 281, 721, 247, 217,
494, 831, 265, 604, 745, 77, 897, 526, 669, 321,
371, 521, 918, 593, 760, 294, 354, 181, 692, 694,
555, 790, 999, 243, 596, 871, 191, 650, 154, 747,
500, 716, 437, 887, 828, 325, 599, 866, 671, 884,
452, 602, 950, 748, 211, 408, 967, 899, 4, 207,
388, 201, 122, 224, 717, 971, 507, 210, 739, 233,
517, 177, 231, 412, 875, 412, 578, 13, 664, 363,
54, 66, 676, 913, 773, 161, 885, 662, 409, 914,
376, 425, 123, 903, 776, 684, 423, 328, 78, 935,
96, 21, 833, 274, 913, 707, 424, 141, 892, 731,
566, 587, 29, 151, 132, 910, 369, 598, 918, 316,
396, 914, 559, 531, 537, 0, 806, 265, 326, 184,
885, 207, 742, 70, 359, 158, 768, 192, 875, 195,
744, 352, 254, 175, 493, 36, 717, 258, 635, 869,
611, 489, 297, 901, 280, 765, 638, 732, 523, 991,
80, 764, 450, 729, 685, 940, 143, 950, 469, 738,
660, 932, 639, 180, 402, 1, 324, 41, 735, 468,
761, 748, 223, 230, 857, 993, 444, 144, 498, 770,
728, 278, 558, 180, 394, 517, 837, 926, 488, 161,
905, 178, 620, 562, 450, 559, 474, 864, 387, 302,
433, 60, 309, 284, 336, 281, 338, 127, 290, 763,
789, 60, 317, 7, 312, 896, 752, 899, 406, 293,
723, 231, 178, 624, 3, 301, 648, 33, 494, 188,
226, 611, 396, 403, 669, 260, 790, 548, 686, 663,
539, 31, 247, 816, 905, 985, 878, 727, 962, 748,
432, 345, 199, 529, 842, 612, 392, 211, 536, 418,
437, 630, 370, 111, 383, 408, 299, 198, 450, 863,
291, 544, 247, 131, 208, 687, 133, 180, 9, 147,
104, 15, 323, 586, 293, 886, 895, 29, 852, 902,
716, 33, 375, 773, 257, 531, 330, 763, 22, 120,
972, 752, 299, 836, 645, 327, 608, 361, 432, 257,
671, 442, 435, 429, 552, 24, 404, 758, 323, 885,
319, 757, 155, 631, 869, 593, 617, 791, 511, 5,
726, 787, 499, 673, 301, 489, 374, 427, 448, 493,
259, 575, 282, 93, 315, 28, 421, 170, 725, 602,
325, 538, 832, 777, 421, 540, 735, 531, 320, 91,
676, 677, 130, 695, 968, 777, 801, 40, 177, 552,
326, 245, 325, 886, 936, 860, 279, 398, 835, 42,
168, 729, 549, 237, 375, 433, 913, 752, 580, 954,
992, 591, 377, 939, 556, 844, 338, 73, 591, 913,
511, 365, 676, 743, 903, 639, 19, 694, 504, 971,
763, 854, 740, 915, 859, 582, 341, 349, 561, 530,
805, 158, 935, 730, 647, 191, 155, 201, 594, 104,
374, 420, 935, 842, 992, 156, 217, 209, 290, 365,
573, 417, 539, 327, 402, 632, 567, 292, 226, 853,
964, 180, 65, 832, 439, 606, 390, 682, 911, 8,
512, 502, 840, 688, 418, 504, 908, 851, 354, 668,
796, 527, 943, 26, 565, 221, 441, 513, 201, 977,
469, 890, 251, 900, 41, 895, 7, 201, 149, 435,
408, 471, 587, 899, 356, 271, 336, 182, 582, 934,
587, 249, 731, 957, 13, 94, 839, 959, 402, 117,
505, 59, 383, 715, 916, 235, 668, 427, 823, 84,
876, 555, 527, 71, 875, 552, 43, 767, 936, 788,
544, 316, 51, 111, 38, 551, 56, 763, 659, 543,
84, 701, 207, 619, 919, 593, 752, 625, 443, 669,
55, 711, 397, 688, 50, 256, 225, 412, 931, 969,
643, 243, 921, 572, 835, 878, 877, 556, 216, 187,
456, 635, 80, 912, 947, 625, 206, 635, 919, 85,
350, 91, 87, 121, 478, 797, 522, 209, 741, 896,
573, 484, 520, 546, 904, 551, 818, 798, 88, 574,
580, 597, 494, 940, 5, 630, 117, 628, 244, 729,
410, 65, 164, 24, 751, 779, 759, 615, 392, 620,
14, 810, 433, 578, 272, 9, 519, 605, 441, 584,
727, 627, 876, 538, 333, 898, 732, 127, 558, 766,
208, 843, 815, 283, 686, 25, 327, 198, 289, 960,
634, 447, 197, 892, 960, 329, 778, 720, 621, 53,
95, 643, 834, 556, 706, 97, 901, 452, 693, 604,
788, 133, 146, 490, 255, 964, 739, 352, 847, 80,
755, 959, 361, 315, 233, 574, 48, 475, 791, 616,
434, 257, 269, 776, 130, 89, 75, 674, 958, 980,
807, 724, 849, 106, 516, 957, 523, 532, 172, 116,
23, 945, 718, 284, 982, 192, 555, 982, 579, 870,
702, 408, 246, 7, 939, 477, 853, 74, 402, 445,
96, 664, 19, 311, 691, 485, 179, 380, 170, 683,
88, 429, 15, 667, 450, 152, 504, 941, 619, 870,
111, 954, 80, 585, 178, 368, 104, 172, 620, 710,
277, 435, 739, 657, 64, 350, 252, 886, 410, 672,
883, 848, 384, 796, 736, 309, 326, 858, 534, 236,
672, 990, 958, 825, 133, 249, 180, 908, 789, 213,
567, 319, 628, 443, 143, 615, 471, 288, 682, 581,
583, 823, 648, 965, 979, 184, 776, 214, 131, 474,
746, 947, 987, 484, 575, 161, 940, 51, 805, 163,
41, 415, 47, 107, 560, 582, 932, 162, 719, 965,
583, 729, 250, 372, 816, 936, 818, 185, 945, 919,
288, 384, 411, 987, 323, 890, 705, 532, 294, 876,
205, 405, 701, 450, 554, 635, 353, 506, 27, 425,
385, 453, 2, 771, 372, 628, 571, 170, 333, 624,
265, 8, 398, 285, 633, 468, 768, 511, 6, 624,
554, 998, 829, 177, 96, 990, 642, 815, 158, 722,
946, 269, 765, 449, 971, 107, 548, 753, 160, 579,
283, 252, 978, 488, 165, 184, 116, 238, 668, 508,
349, 478, 25, 696, 491, 528, 347, 99, 6, 214,
768, 971, 42, 830, 250, 113, 738, 721, 20, 450,
433, 42, 149, 445, 538, 721, 236, 634, 860, 184,
85, 504, 590, 253, 186, 330, 73, 170, 366, 306,
557, 218, 382, 847, 36, 212, 417, 531, 231, 948,
201, 200, 837, 713, 506, 812, 83, 649, 131, 498,
233, 164, 179, 283, 33, 231, 86, 805, 53, 391,
320, 995, 193, 865, 609, 253, 175, 487, 937, 185,
130, 246, 613, 330, 117, 710, 115, 888, 732, 641,
779, 184, 435, 232, 367, 326, 430, 578, 253, 568,
513, 446, 401, 84, 257, 548, 696, 101, 610, 535,
203, 554, 795, 957, 952, 176, 919, 890, 832, 369,
53, 113, 748, 644, 266, 21, 785, 807, 749, 279,
550, 379, 827, 561, 291, 815, 309, 315, 300, 151,
255, 899, 166, 742, 34, 10, 554, 690, 652, 381,
0, 880, 366, 673, 13, 679, 590, 827, 432, 528,
710, 742, 785, 310, 741, 230, 531, 963, 125, 493,
949, 940, 925, 932, 803, 782, 175, 757, 930, 297,
92, 278, 987, 507, 135, 513, 423, 96, 335, 985,
493, 521, 409, 191, 407, 746, 62, 918, 84, 625,
697, 604, 114, 852, 732, 186, 577, 169, 690, 366,
696, 804, 616, 951, 954, 965, 344, 408, 537, 552,
566, 801, 479, 745, 231, 274, 736, 615, 734, 593,
4, 432, 929, 286, 603, 277, 387, 485, 746, 560,
36, 124, 645, 27, 430, 198, 317, 427, 657, 791,
484, 941, 177, 849, 927, 784, 6, 454, 500, 619,
461, 959, 371, 872, 245, 228, 169, 921, 436, 853,
355, 537, 419, 208, 977, 95, 807, 396, 515, 767,
722, 214, 104, 545, 594, 906, 860, 454, 480, 852,
601, 80, 83, 991, 986, 897, 749, 310, 972, 567,
254, 121, 478, 614, 961, 147, 995, 215, 620, 817,
781, 16, 99, 581, 108, 652, 375, 20, 863, 268,
915, 404, 50, 557, 40, 867, 209, 852, 529, 996,
276, 776, 817, 555, 907, 999, 996, 354, 948, 603,
572, 77, 834, 366, 101, 916, 848, 92, 682, 974,
775, 361, 257, 470, 565, 458, 532, 265, 191, 80,
354, 101, 520, 186, 166, 921, 761, 826, 78, 600,
723, 92, 966, 687, 723, 706, 22, 362, 86, 779,
970, 522, 462, 565, 432, 994, 435, 504, 431, 370,
805, 13, 742, 331, 552, 983, 707, 259, 185, 393,
741, 4, 81, 521, 940, 737, 448, 619, 303, 184,
219, 936, 526, 222, 41, 177, 282, 807, 659, 422,
905, 869, 250, 852, 127, 276, 93, 895, 913, 811,
811, 924, 435, 341, 957, 274, 693, 745, 104, 617,
905, 998, 594, 564, 776, 299, 194, 883, 166, 326,
341, 21, 723, 420, 215, 188, 923, 345, 39, 961,
88, 856, 62, 105, 895, 204, 928, 584, 25, 736,
507, 605, 466, 540, 889, 742, 671, 249, 857, 70,
355, 624, 531, 187, 947, 645, 179, 5, 532, 602,
